timestamp [s],position_lat [semicircles],position_long [semicircles],distance [m],enhanced_speed [m/s],enhanced_altitude [m],cycle_length16 [m],heart_rate [bpm],cadence [rpm],fractional_cadence [rpm]
1049875091,382557164,414712303.0,9731.07,3.63,18.399999999999977,0.0,187.0,83.0,0.5
1049875097,382554943,414711810.0,9752.08,3.62,16.399999999999977,0.0,187.0,83.0,0.5
1049875102,382553141,414711188.0,9769.55,3.62,16.0,0.0,187.0,83.0,0.5
1049875108,382550976,414710792.0,9789.97,3.611,16.399999999999977,0.0,187.0,82.0,0.5
1049875110,382550198,414710728.0,9797.21,3.602,16.600000000000023,0.0,187.0,83.0,0.5
1049875115,382548358,414710587.0,9814.41,3.592,16.0,0.0,187.0,83.0,0.0
1049875121,382546215,414710054.0,9834.77,3.583,15.0,0.0,187.0,82.0,0.5
1049875126,382544655,414709389.0,9850.23,3.536,14.799999999999956,0.0,186.0,81.0,0.5
1049875132,382543050,414707567.0,9871.02,3.499,14.799999999999956,0.0,187.0,83.0,0.5
1049875138,382541548,414705519.0,9892.41,3.49,14.600000000000025,0.0,186.0,82.0,0.5
1049875140,382540957,414705007.0,9899.25,3.49,14.799999999999956,0.0,186.0,83.0,0.5
1049875146,382538868,414703965.0,9920.37,3.499,14.600000000000025,0.0,186.0,84.0,0.5
1049875147,382538531,414703820.0,9923.7,3.499,14.600000000000025,0.0,186.0,84.0,0.5
1049875153,382536435,414702829.0,9944.71,3.499,14.399999999999975,0.0,186.0,83.0,0.5
1049875155,382535699,414702531.0,9951.95,3.499,14.200000000000044,0.0,186.0,83.0,0.5
1049875161,382533558,414701720.0,9972.84,3.499,14.0,0.0,186.0,84.0,0.5
1049875165,382532221,414701052.0,9986.38,3.499,14.200000000000044,0.0,187.0,83.0,0.0
1049875170,382530546,414700298.0,10003.06,3.49,14.399999999999975,0.0,187.0,83.0,0.5
1049875174,382529112,414699790.0,10016.98,3.48,14.399999999999975,0.0,187.0,83.0,0.5
1049875180,382526924,414699398.0,10037.57,3.471,15.399999999999975,0.0,187.0,83.0,0.5
1049875181,382526561,414699383.0,10040.94,3.471,15.600000000000025,0.0,187.0,83.0,0.5
1049875187,382524167,414699678.0,10063.31,3.462,16.0,0.0,187.0,83.0,0.0
1049875193,382521943,414700395.0,10084.8,3.471,15.399999999999975,0.0,187.0,82.0,0.5
1049875195,382521223,414700764.0,10092.1,3.48,15.200000000000044,0.0,187.0,82.0,0.5
1049875201,382519225,414702110.0,10113.55,3.49,15.399999999999975,0.0,187.0,83.0,0.0
1049875203,382518585,414702546.0,10120.43,3.49,15.600000000000025,0.0,187.0,84.0,0.0
1049875209,382517005,414703685.0,10138.14,3.48,16.399999999999977,0.0,187.0,83.0,0.0
1049875213,382517566,414705149.0,10150.99,3.424,17.200000000000045,0.0,187.0,82.0,0.5
1049875219,382518829,414707309.0,10171.74,3.331,18.399999999999977,0.0,186.0,84.0,0.5
1049875222,382519419,414708402.0,10181.97,3.331,19.0,0.0,185.0,82.0,0.5
1049875228,382520599,414710586.0,10202.44,3.312,20.200000000000045,0.0,186.0,83.0,0.5
1049875231,382521289,414711641.0,10212.96,3.34,20.799999999999955,0.0,185.0,84.0,0.0
1049875237,382522911,414713462.0,10234.03,3.359,21.0,0.0,185.0,82.0,0.5
1049875239,382523599,414713759.0,10240.86,3.359,20.600000000000023,0.0,186.0,83.0,0.5
1049875246,382525786,414714960.0,10263.46,3.35,19.399999999999977,0.0,185.0,83.0,0.5
1049875253,382528125,414715836.0,10286.32,3.312,18.0,0.0,185.0,82.0,0.5
1049875259,382530205,414716715.0,10306.88,3.294,17.0,0.0,185.0,82.0,0.5
1049875261,382530936,414716965.0,10313.95,3.303,16.600000000000023,0.0,184.0,83.0,0.5
1049875268,382533248,414717989.0,10336.91,3.322,15.200000000000044,0.0,184.0,83.0,0.5
1049875274,382535348,414718813.0,10357.47,3.312,14.399999999999975,0.0,184.0,82.0,0.5
1049875277,382536393,414719337.0,10368.03,3.312,14.200000000000044,0.0,185.0,83.0,0.5
1049875283,382538620,414720137.0,10389.75,3.34,14.200000000000044,0.0,185.0,84.0,0.0
1049875284,382538952,414720239.0,10392.94,3.34,14.200000000000044,0.0,185.0,84.0,0.5
1049875285,382539249,414720157.0,10395.76,3.35,14.200000000000044,0.0,185.0,84.0,0.5
1049875287,382539498,414719583.0,10400.99,3.35,14.200000000000044,0.0,185.0,83.0,0.5
1049875291,382539562,414717731.0,10415.64,3.34,15.0,0.0,185.0,84.0,0.5
1049875297,382540532,414715173.0,10437.64,3.35,16.0,0.0,186.0,81.0,0.5
1049875303,382541644,414712755.0,10459.37,3.378,16.799999999999955,0.0,187.0,83.0,0.0
1049875305,382542055,414712018.0,10466.35,3.387,17.0,0.0,187.0,84.0,0.0
1049875311,382543053,414709575.0,10487.93,3.406,16.799999999999955,0.0,187.0,82.0,0.5
1049875312,382543090,414709105.0,10491.66,3.415,16.799999999999955,0.0,187.0,82.0,0.5
1049875318,382542509,414706364.0,10514.36,3.452,16.799999999999955,0.0,188.0,82.0,0.5
1049875323,382540829,414704926.0,10533.81,3.49,16.799999999999955,0.0,188.0,83.0,0.0
1049875329,382538623,414703760.0,10556.32,3.527,16.200000000000045,0.0,188.0,82.0,0.5
1049875332,382537479,414703222.0,10567.78,3.546,15.600000000000025,0.0,188.0,82.0,0.5
1049875338,382535109,414702356.0,10590.86,3.583,13.799999999999956,0.0,188.0,81.0,0.5
1049875342,382533599,414701758.0,10605.7,3.602,13.200000000000044,0.0,189.0,83.0,0.5
1049875348,382531380,414700578.0,10628.38,3.62,12.0,0.0,189.0,82.0,0.5
1049875350,382530594,414700342.0,10635.92,3.62,11.600000000000025,0.0,190.0,83.0,0.5
1049875356,382528171,414699728.0,10659.02,3.648,11.399999999999975,0.0,189.0,83.0,0.5
1049875357,382527756,414699674.0,10662.9,3.658,11.399999999999975,0.0,189.0,83.0,0.5
1049875363,382525302,414699527.0,10685.74,3.686,12.399999999999975,0.0,190.0,83.0,0.5
1049875366,382524095,414699509.0,10696.97,3.695,13.399999999999975,0.0,190.0,83.0,0.5
1049875372,382521634,414700276.0,10720.99,3.714,14.0,0.0,190.0,83.0,0.5
1049875377,382519813,414701634.0,10741.05,3.751,14.0,0.0,190.0,82.0,0.5
1049875381,382518370,414702721.0,10757.03,3.779,13.799999999999956,0.0,190.0,83.0,0.5
1049875387,382516090,414703516.0,10779.49,3.816,15.399999999999975,0.0,190.0,82.0,0.5
1049875392,382514344,414702547.0,10797.46,3.816,16.799999999999955,0.0,190.0,82.0,0.5
1049875398,382512170,414701367.0,10819.84,3.816,15.200000000000044,0.0,191.0,82.0,0.5
1049875403,382510258,414701542.0,10838.12,3.807,14.399999999999975,0.0,191.0,82.0,0.5
1049875409,382508172,414703105.0,10861.16,3.816,14.799999999999956,0.0,191.0,83.0,0.5
1049875411,382507509,414703682.0,10868.84,3.816,15.0,0.0,191.0,82.0,0.5
1049875416,382505712,414704706.0,10887.8,3.826,16.399999999999977,0.0,192.0,84.0,0.5
1049875417,382505339,414704610.0,10891.36,3.826,16.600000000000023,0.0,192.0,84.0,0.5
1049875423,382503173,414703187.0,10914.41,3.835,16.799999999999955,0.0,191.0,83.0,0.5
1049875424,382502809,414702903.0,10918.47,3.835,16.799999999999955,0.0,191.0,83.0,0.5
1049875429,382501524,414700888.0,10938.56,3.835,16.399999999999977,0.0,191.0,83.0,0.5
1049875434,382500221,414699284.0,10956.84,3.854,16.399999999999977,0.0,191.0,83.0,0.5
1049875440,382498023,414698048.0,10979.66,3.854,14.600000000000025,0.0,191.0,82.0,0.5
1049875441,382497724,414697740.0,10983.37,3.854,14.200000000000044,0.0,191.0,82.0,0.5
1049875446,382496519,414695820.0,11002.33,3.844,13.200000000000044,0.0,191.0,83.0,0.5
1049875448,382496150,414694992.0,11009.72,3.844,13.0,0.0,191.0,82.0,0.5
1049875453,382495706,414693805.0,11020.01,2.837,12.799999999999956,0.0,191.0,83.0,0.5
1049875464,382495166,414692327.0,11032.92,1.334,13.399999999999975,0.0,190.0,52.0,0.0
1049875468,382494815,414691650.0,11039.19,1.39,13.0,0.0,187.0,76.0,0.0
1049875470,382494610,414691273.0,11042.73,1.428,12.799999999999956,0.0,184.0,76.0,0.0
1049875474,382493910,414690679.0,11050.8,1.558,12.799999999999956,0.0,182.0,79.0,0.5
1049875484,382491808,414689599.0,11072.12,1.847,12.799999999999956,0.0,181.0,79.0,0.5
1049875485,382491578,414689505.0,11074.39,1.866,12.799999999999956,0.0,180.0,79.0,0.5
1049875494,382489420,414688541.0,11095.88,2.015,12.600000000000025,0.0,178.0,80.0,0.5
1049875495,382489155,414688469.0,11098.4,2.034,12.600000000000025,0.0,178.0,80.0,0.5
1049875503,382487007,414687738.0,11119.18,2.37,12.600000000000025,0.0,178.0,82.0,0.5
1049875506,382486152,414687713.0,11127.15,2.473,13.0,0.0,178.0,81.0,0.5
1049875512,382484632,414688513.0,11142.79,2.566,13.399999999999975,0.0,178.0,81.0,0.5
1049875520,382482916,414690035.0,11162.89,2.594,14.200000000000044,0.0,176.0,81.0,0.5
1049875522,382482407,414690282.0,11168.0,2.603,14.799999999999956,0.0,176.0,80.0,0.5
1049875529,382480495,414690344.0,11186.2,2.613,16.799999999999955,0.0,177.0,81.0,0.5
1049875535,382479153,414689182.0,11201.91,2.641,17.399999999999977,0.0,176.0,82.0,0.5
1049875540,382477736,414689438.0,11215.45,2.65,17.399999999999977,0.0,176.0,81.0,0.5
1049875547,382475678,414690116.0,11235.98,2.697,17.799999999999955,0.0,175.0,82.0,0.5
1049875554,382473717,414688866.0,11256.75,2.753,17.600000000000023,0.0,175.0,81.0,0.5
1049875562,382471567,414687421.0,11279.78,2.809,14.600000000000025,0.0,175.0,81.0,0.5
1049875564,382470998,414687026.0,11285.92,2.818,14.0,0.0,176.0,82.0,0.5
1049875570,382469341,414686532.0,11302.27,2.846,13.0,0.0,176.0,80.0,0.5
1049875575,382468434,414687433.0,11313.93,2.846,13.200000000000044,0.0,176.0,77.0,0.5
1049875580,382469183,414688727.0,11326.46,2.799,13.200000000000044,0.0,176.0,80.0,0.5
1049875586,382471177,414689935.0,11347.0,2.771,12.799999999999956,0.0,175.0,81.0,0.5
1049875587,382471480,414690139.0,11350.25,2.762,12.799999999999956,0.0,175.0,81.0,0.5
1049875594,382473291,414691763.0,11371.47,2.967,12.600000000000025,0.0,176.0,81.0,0.5
1049875596,382473847,414692190.0,11377.65,2.976,12.799999999999956,0.0,176.0,82.0,0.5
1049875603,382475755,414693661.0,11398.89,3.088,14.200000000000044,0.0,177.0,81.0,0.5
1049875605,382476351,414694147.0,11405.63,3.135,14.799999999999956,0.0,177.0,82.0,0.5
1049875612,382477971,414696050.0,11427.0,3.182,15.799999999999956,0.0,178.0,83.0,0.5
1049875613,382478196,414696339.0,11430.1,3.2,15.799999999999956,0.0,178.0,83.0,0.5
1049875620,382479544,414698633.0,11452.22,3.219,16.600000000000023,0.0,179.0,82.0,0.5
1049875621,382479655,414698973.0,11455.1,3.21,16.799999999999955,0.0,179.0,82.0,0.5
1049875626,382479809,414700859.0,11470.39,3.154,17.200000000000045,0.0,179.0,82.0,0.5
1049875632,382480138,414703241.0,11489.54,3.163,18.600000000000023,0.0,178.0,82.0,0.5
1049875639,382479779,414705893.0,11511.19,3.182,19.0,0.0,179.0,82.0,0.5
1049875640,382479538,414706082.0,11513.88,3.191,19.0,0.0,179.0,82.0,0.5
1049875643,382478592,414706200.0,11522.75,3.191,19.600000000000023,0.0,179.0,82.0,0.5
1049875649,382476467,414705586.0,11543.09,3.191,20.600000000000023,0.0,181.0,82.0,0.5
1049875651,382475767,414705459.0,11549.68,3.191,20.600000000000023,0.0,181.0,82.0,0.5
1049875658,382473317,414705036.0,11572.76,3.228,19.399999999999977,0.0,181.0,82.0,0.5
1049875659,382472963,414705022.0,11576.04,3.228,19.200000000000045,0.0,181.0,83.0,0.0
1049875666,382470535,414704792.0,11598.67,3.256,17.799999999999955,0.0,181.0,82.0,0.5
1049875669,382469539,414704675.0,11607.97,3.266,17.799999999999955,0.0,181.0,84.0,0.5
1049875676,382467201,414704512.0,11629.72,3.238,17.399999999999977,0.0,181.0,83.0,0.5
1049875679,382466325,414704394.0,11637.91,3.238,17.0,0.0,180.0,83.0,0.5
1049875680,382466035,414704461.0,11640.64,3.228,17.0,0.0,180.0,82.0,0.5
1049875682,382465614,414704931.0,11646.16,3.219,16.600000000000023,0.0,180.0,82.0,0.5
1049875683,382465540,414705262.0,11648.85,3.21,16.399999999999977,0.0,180.0,82.0,0.5
1049875690,382465676,414707766.0,11668.79,3.154,16.799999999999955,0.0,179.0,80.0,0.5
1049875698,382466106,414710576.0,11691.4,3.126,19.200000000000045,0.0,179.0,81.0,0.5
1049875699,382466172,414710895.0,11694.0,3.116,19.399999999999977,0.0,179.0,82.0,0.5
1049875706,382466511,414713408.0,11714.16,3.088,21.600000000000023,0.0,181.0,82.0,0.5
1049875707,382466566,414713746.0,11716.88,3.079,21.799999999999955,0.0,181.0,82.0,0.5
1049875715,382466981,414716549.0,11739.42,3.06,23.399999999999977,0.0,181.0,82.0,0.5
1049875717,382467027,414717232.0,11744.84,3.051,24.0,0.0,181.0,81.0,0.5
1049875725,382467127,414719727.0,11764.65,3.014,26.200000000000045,0.0,180.0,81.0,0.5
1049875732,382467714,414722258.0,11785.47,2.818,27.0,0.0,179.0,81.0,0.5
1049875735,382467918,414723317.0,11794.07,2.678,27.799999999999955,0.0,179.0,82.0,0.5
1049875742,382467915,414725879.0,11814.36,2.865,28.600000000000023,0.0,179.0,82.0,0.5
1049875744,382468035,414726641.0,11820.5,2.865,28.600000000000023,0.0,179.0,81.0,0.5
1049875751,382468749,414729098.0,11841.09,2.865,28.0,0.0,180.0,81.0,0.5
1049875752,382468874,414729448.0,11844.08,2.874,28.0,0.0,180.0,81.0,0.5
1049875759,382470009,414731760.0,11865.23,2.883,28.799999999999955,0.0,180.0,81.0,0.5
1049875761,382470413,414732387.0,11871.46,2.902,29.0,0.0,180.0,81.0,0.5
1049875768,382471610,414734690.0,11892.82,2.958,29.799999999999955,0.0,179.0,82.0,0.5
1049875770,382471987,414735398.0,11899.42,2.967,29.799999999999955,0.0,179.0,83.0,0.5
1049875777,382473334,414737648.0,11921.15,3.004,30.0,0.0,179.0,82.0,0.5
1049875785,382474426,414740138.0,11943.36,2.995,31.0,0.0,179.0,82.0,0.5
1049875792,382475526,414742506.0,11964.73,2.958,30.399999999999977,0.0,179.0,82.0,0.5
1049875794,382475749,414743202.0,11970.63,2.958,29.799999999999955,0.0,178.0,81.0,0.5
1049875801,382476099,414745982.0,11992.96,2.976,26.799999999999955,0.0,179.0,81.0,0.5
1049875804,382476046,414747157.0,12002.16,2.986,26.0,0.0,179.0,81.0,0.5
1049875811,382476206,414749771.0,12022.97,3.004,27.399999999999977,0.0,179.0,82.0,0.5
1049875815,382476471,414751183.0,12034.41,3.014,27.799999999999955,0.0,179.0,81.0,0.5
1049875822,382477272,414753719.0,12055.86,3.032,28.600000000000023,0.0,179.0,81.0,0.5
1049875826,382478068,414754937.0,12068.01,3.042,28.600000000000023,0.0,180.0,82.0,0.5
1049875834,382479457,414757310.0,12090.84,3.032,29.799999999999955,0.0,181.0,81.0,0.5
1049875835,382479637,414757607.0,12093.72,3.032,30.0,0.0,181.0,81.0,0.5
1049875843,382481111,414759668.0,12115.11,3.004,30.0,0.0,180.0,80.0,0.5
1049875851,382482516,414761950.0,12137.44,2.967,29.799999999999955,0.0,180.0,81.0,0.5
1049875852,382482701,414762255.0,12140.39,2.967,29.799999999999955,0.0,180.0,82.0,0.5
1049875859,382483900,414764452.0,12161.07,2.939,29.0,0.0,179.0,81.0,0.5
1049875862,382484511,414765357.0,12170.2,2.939,28.799999999999955,0.0,179.0,81.0,0.5
1049875869,382486037,414767533.0,12192.51,2.939,28.399999999999977,0.0,180.0,82.0,0.5
1049875874,382487081,414769196.0,12208.88,2.948,28.399999999999977,0.0,180.0,84.0,0.5
1049875881,382488203,414771055.0,12226.9,2.958,28.600000000000023,0.0,181.0,83.0,0.5
1049875887,382489441,414772970.0,12245.94,2.948,29.600000000000023,0.0,181.0,82.0,0.5
1049875894,382490877,414775096.0,12267.44,2.958,30.600000000000023,0.0,181.0,83.0,0.0
1049875896,382491164,414775696.0,12272.84,2.967,30.600000000000023,0.0,181.0,83.0,0.5
1049875903,382492418,414777889.0,12293.73,2.958,30.799999999999955,0.0,181.0,81.0,0.5
1049875904,382492624,414778168.0,12296.61,2.958,31.0,0.0,182.0,83.0,0.5
1049875912,382493992,414780494.0,12319.0,2.939,32.200000000000045,0.0,182.0,82.0,0.5
1049875914,382494325,414781081.0,12324.57,2.939,32.39999999999998,0.0,182.0,82.0,0.5
1049875922,382495555,414783343.0,12345.77,2.921,34.200000000000045,0.0,182.0,82.0,0.5
1049875925,382496078,414784307.0,12354.81,2.911,34.39999999999998,0.0,182.0,82.0,0.5
1049875932,382497487,414786696.0,12377.8,2.911,35.200000000000045,0.0,182.0,82.0,0.5
1049875935,382497953,414787784.0,12387.43,2.921,35.60000000000002,0.0,182.0,82.0,0.5
1049875942,382498947,414790252.0,12408.98,2.958,35.799999999999955,0.0,183.0,83.0,0.5
1049875944,382499121,414790975.0,12414.92,2.967,35.799999999999955,0.0,183.0,82.0,0.5
1049875951,382499803,414793491.0,12435.81,2.986,35.39999999999998,0.0,184.0,82.0,0.5
1049875956,382500061,414794841.0,12446.8,2.986,35.39999999999998,0.0,184.0,83.0,0.5
1049875963,382500558,414797455.0,12468.03,2.976,36.39999999999998,0.0,184.0,82.0,0.5
1049875965,382500905,414798260.0,12474.97,2.967,37.200000000000045,0.0,184.0,82.0,0.5
1049875972,382501415,414800880.0,12495.98,2.967,39.60000000000002,0.0,184.0,83.0,0.5
1049875973,382501438,414801237.0,12498.8,2.967,40.0,0.0,184.0,82.0,0.5
1049875980,382501711,414803872.0,12519.82,2.958,45.39999999999998,0.0,184.0,83.0,0.5
1049875981,382501696,414804168.0,12522.15,2.958,46.39999999999998,0.0,184.0,82.0,0.5
1049875988,382502016,414806903.0,12543.99,2.948,51.200000000000045,0.0,182.0,82.0,0.5
1049875989,382502095,414807216.0,12546.53,2.948,51.60000000000002,0.0,182.0,82.0,0.5
1049875996,382502702,414810016.0,12569.05,2.976,54.79999999999996,0.0,182.0,82.0,0.5
1049876003,382502794,414812628.0,12589.59,2.986,58.60000000000002,0.0,182.0,82.0,0.5
1049876004,382502861,414812897.0,12591.7,2.986,58.79999999999996,0.0,182.0,83.0,0.0
1049876011,382503294,414815354.0,12611.48,2.986,59.200000000000045,0.0,181.0,81.0,0.5
1049876018,382503302,414818059.0,12632.88,2.986,62.79999999999996,0.0,180.0,82.0,0.5
1049876019,382503293,414818418.0,12635.69,2.986,63.200000000000045,0.0,180.0,82.0,0.5
1049876026,382503450,414820926.0,12655.74,2.986,66.20000000000005,0.0,180.0,81.0,0.5
1049876034,382503716,414823760.0,12678.37,2.976,70.79999999999995,0.0,180.0,82.0,0.5
1049876035,382503807,414824142.0,12681.49,2.976,71.20000000000005,0.0,180.0,82.0,0.5
1049876043,382503541,414826952.0,12703.93,2.967,71.0,0.0,181.0,82.0,0.5
1049876050,382504004,414829167.0,12722.02,2.939,70.39999999999998,0.0,180.0,82.0,0.5
1049876058,382504449,414831458.0,12740.66,2.818,67.0,0.0,179.0,82.0,0.5
1049876065,382504347,414833653.0,12757.96,2.51,63.60000000000002,0.0,177.0,81.0,0.5
1049876071,382504515,414836231.0,12778.52,2.613,62.60000000000002,0.0,178.0,81.0,0.5
1049876073,382504874,414837065.0,12785.97,2.547,62.39999999999998,0.0,178.0,82.0,0.5
1049876079,382505585,414839574.0,12807.03,2.51,58.200000000000045,0.0,178.0,82.0,0.5
1049876081,382505682,414840358.0,12813.22,2.473,56.60000000000002,0.0,178.0,82.0,0.5
1049876088,382505949,414842904.0,12832.95,2.566,56.200000000000045,0.0,178.0,82.0,0.5
1049876096,382506786,414845426.0,12854.43,2.566,55.200000000000045,0.0,179.0,83.0,0.5
1049876097,382506916,414845762.0,12857.33,2.566,55.0,0.0,179.0,82.0,0.5
1049876104,382508148,414847935.0,12877.95,2.725,53.0,0.0,181.0,83.0,0.5
1049876111,382508460,414850346.0,12898.43,2.771,48.79999999999996,0.0,181.0,82.0,0.5
1049876114,382507679,414851093.0,12907.87,2.753,47.79999999999996,0.0,181.0,81.0,0.5
1049876115,382507238,414851159.0,12912.0,2.753,47.39999999999998,0.0,181.0,81.0,0.5
1049876121,382505033,414851698.0,12932.78,2.781,47.0,0.0,181.0,81.0,0.5
1049876123,382504399,414852088.0,12939.48,2.781,47.200000000000045,0.0,181.0,82.0,0.5
1049876128,382503044,414852970.0,12953.92,2.781,49.79999999999996,0.0,181.0,82.0,0.5
1049876134,382501164,414853995.0,12973.19,2.734,50.79999999999996,0.0,180.0,82.0,0.5
1049876142,382499057,414855356.0,12995.54,2.687,54.39999999999998,0.0,179.0,81.0,0.5
1049876145,382498431,414855372.0,13001.26,2.687,54.79999999999996,0.0,180.0,83.0,0.5
1049876147,382497889,414854856.0,13007.34,2.519,54.200000000000045,0.0,179.0,82.0,0.5
